time,leek_price,onion__price,onion_whole_price,leek_whole_price,mt,mlt,mht,mm,dmm,ms,rh,sun,solar,g_onion_area,g_onion_output,onion_area,onion_output,barley_area,barley_output,total.cpi,b.cpi,vege.cpi,g.onion.cpi,onion.cpi,disel.cpi,onion_export,onion_import,onion_exp.amo,onion_imp.amo,leek_export,leek_import,leek_exp.amo,leek_imp.amo,seasonal,20ago_sea,60ago_sea,120ago_sea,240ago_sea,trend,20ago_tre,60ago_tre,120ago_tre,240ago_tre,remainder,1ago_rem,2ago_rem,3ago_rem,4ago_rem,5ago_rem,6ago_rem,7ago_rem,8ago_rem,9ago_rem,10ago_rem,11ago_rem,12ago_rem,13ago_rem,14ago_rem,15ago_rem,16ago_rem,17ago_rem,18ago_rem,19ago_rem,20ago_rem,40ago_rem,60ago_rem,120ago_rem,240ago_rem
2000-12-15,850,850,550,600,6.3,12.3,-0.4,0.9,10,2.4,67,5.2,6.84,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-31.51251207,-106.7966435,44.79331147,79.12179871,-2.677589384,1019.789867,1042.321946,1073.595707,1066.591911,988.4703016,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,79.5943427,119.540622,84.96309176,95.71889487,114.474698,36.02139023,181.6109815,54.28628979,64.20728774
2000-12-16,850,850,550,600,3.3,9.2,-2,0.1,1.6,2.5,44,7.1,9.87,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-16.39759368,-87.03520816,20.82774417,58.8738423,59.14937672,1018.380996,1041.316313,1073.186843,1067.059037,989.2644365,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,79.5943427,119.540622,84.96309176,95.71889487,40.10012986,205.9854125,74.06712057,1.586186767
2000-12-18,850,850,550,600,2.6,7.1,-3.1,2.2,9.3,1.2,71,1,2.99,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-1.52077052,-75.27377279,-23.18544219,51.95921922,47.30967615,1016.972125,1040.310681,1072.77798,1067.526163,990.0585714,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,79.5943427,119.540622,84.96309176,34.60744091,250.4074625,80.51461802,-37.36824754
2000-12-19,850,850,550,600,4.1,8.2,0.3,0.3,3,2.4,64,3,6.32,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,10.64176692,-108.8456707,-9.436723779,74.56840566,37.99378511,1015.563253,1039.305049,1072.369116,1067.993288,990.8527063,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,79.5943427,119.540622,79.78141864,187.0676077,-42.56169406,-28.84649137
2000-12-20,850,850,550,600,2.1,5.6,-1,0.2,5.4,1.8,72,0.3,2.59,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,14.23287579,-67.89375918,20.9786613,58.12997305,4.1064655,1014.154382,1038.299416,1071.960252,1068.460414,991.6468411,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,79.5943427,73.43158684,107.0610863,-126.5903871,4.246693374
2000-12-21,850,850,550,600,1.6,7.2,-3.2,0,0.2,2,55,8.2,10.1,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,7.089755839,-87.2275619,49.48928446,42.02487378,-7.257044588,1012.745511,1037.293784,1071.551389,1068.92754,992.440976,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,49.9337777,73.27223123,78.95932674,-110.9524135,14.81606859
2000-12-22,850,850,550,600,2.7,10,-4,0.2,8.5,1.7,60,6.3,8.25,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,3.973795313,-111.865181,52.93930247,40.30072689,11.23658818,1011.33664,1036.288152,1071.142525,1069.394665,993.2351109,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,-74.42297096,37.57268822,125.9181724,-109.6953922,-4.471699046
2000-12-23,850,850,550,600,3.3,7.8,-1.3,4.3,15.1,3,62,4,5.94,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-20.28720934,-126.691991,51.70609218,49.57658,7.492125711,1009.927769,1035.28252,1070.733662,1069.861791,994.0292457,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,-58.59052863,174.2379474,127.5602463,-119.4383709,-1.521371447
2000-12-26,850,850,550,600,-5.2,-0.7,-8.9,0,1.6,2.7,51,8.1,10.57,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-65.84668064,-98.59776495,40.46949283,69.97876299,13.6048061,1008.518898,1034.276887,1070.324798,1070.328917,994.8233806,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,-85.67912244,183.6668419,139.2057093,59.69232043,-8.428186705
2000-12-27,850,850,600,600,-2.8,3,-8.8,0,2.3,1.2,53,6,7.86,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-41.57814766,-83.85915301,22.88217943,74.03659169,14.19367696,1007.110027,1033.271255,1069.915934,1070.796042,995.6175155,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,-99.4121021,176.7214766,107.2018863,55.1673661,-9.811192439
2000-12-28,850,850,600,600,-0.3,4.6,-5.1,0.1,2.6,1.8,61,6.4,8.58,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-43.17722346,-77.3598066,11.14373652,64.83366907,-28.40792836,1005.701156,1032.265623,1069.507071,1071.263168,996.4116503,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,-54.90581624,176.7535192,119.3491929,63.90316308,31.99627802
2000-12-29,850,850,600,600,-1.5,6.6,-7.7,0,0,1.2,61,7.5,9.19,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-33.20193986,-86.27586898,-10.52770579,32.58266474,-14.63630584,1004.292284,1031.259991,1069.098207,1071.730293,997.2057852,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,-44.98412158,184.6956927,-58.57050118,95.68704178,17.43052063
2000-12-30,900,800,600,700,2.4,9.4,-3.9,0.1,3.9,1.4,54,5.4,8.06,13539.33333,387647.3333,16131,935828,45683,209824,67.104,74.312,48.832,46.015,50.649,51.459,2,472,3,60,1,1.1,3,1,-10.74151755,-86.003711,-11.1065812,32.37202636,-3.744553994,1002.883413,1030.254358,1068.689343,1072.197419,997.9999201,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,-44.25064729,171.7242509,-57.58276212,95.43055452,5.744633907
2001-01-02,900,800,600,700,0.7,4.5,-3.6,0.1,2.5,3.8,53,3.2,6.47,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-13.88476399,-74.44007556,-25.69196399,20.9616487,23.54309263,1001.474542,1029.248726,1068.28048,1072.664545,998.794055,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,-54.80865046,183.2289329,-42.5885157,106.3738066,-22.33714758
2001-01-03,900,800,600,700,-4,0,-7.8,0.1,2.3,2.9,50,6.6,8.78,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-2.677589384,-27.53535576,-42.98939405,13.39833075,30.27443282,1000.065671,1028.243094,1067.871616,1073.13167,999.5881898,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,-100.707738,127.0237595,-24.88222199,263.4699989,-29.86262265
2001-01-04,1000,800,600,600,-5.6,-1.3,-9.1,0.1,2.5,3.1,47,7.7,10.4,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,59.14937672,-25.37281832,-55.8999683,52.83043589,57.04305799,998.6567998,1026.834223,1067.462752,1073.598796,1000.382325,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,-101.4614043,116.8251421,38.4372159,223.5707681,-57.42538269
2001-01-05,1000,800,600,600,-4.8,1.4,-10.2,0,0.5,2.1,51,7.5,9.4,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,47.30967615,-36.21028088,-34.83021851,57.41472904,33.92850491,997.2479287,1025.425351,1066.45712,1074.065922,1001.17646,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,-89.21507059,109.2121961,18.37309838,68.51934931,-35.10496448
2001-01-06,1000,800,600,600,-1.7,3.7,-9.1,0.2,5.7,1.8,51,5.5,8.35,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,37.99378511,-10.57155296,-57.56999253,53.29310838,54.90934268,995.8390575,1024.01648,1065.451488,1074.533047,1001.970594,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,-163.4449274,106.3135358,42.11850468,72.17384433,-56.87993712
2001-01-08,1000,800,600,600,3.5,8.1,0.2,0.9,16.4,2.3,74,4.9,9.2,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,4.1064655,-24.12330124,-72.30976656,35.60005915,58.32257536,994.4301864,1022.607609,1064.445856,1075.000173,1002.764729,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,-148.484308,101.6053518,57.86391097,89.39976793,-61.08730467
2001-01-09,1000,800,600,600,2.5,5.6,-1,5,15,2.7,77,0,1.87,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-7.257044588,-36.05600189,-35.33525486,21.76415278,27.9517225,993.0213153,1021.198738,1063.440223,1075.467299,1003.558864,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,-135.1427362,103.0400249,21.89503155,102.7685487,-31.51058668
2001-01-10,800,800,600,600,-2.3,2.7,-6.6,0.1,1.8,2.3,52,8.2,11.04,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,11.23658818,-31.51251207,-48.45598127,13.35681783,44.36923755,991.6124441,1019.789867,1062.434591,1075.934424,1004.352999,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,-138.2773548,114.474698,36.02139023,110.708758,-48.7222366
2001-01-11,800,800,600,500,-2.6,2.2,-7.8,0.2,4.3,2.8,49,7.6,10.84,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,7.492125711,-16.39759368,-51.52908862,15.94948289,54.12008594,990.203573,1018.380996,1061.428959,1076.40155,1005.147134,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,-151.9834021,95.71889487,40.10012986,57.64896728,-59.26721986
2001-01-12,800,800,600,500,-6.8,-2.4,-10.9,0,4,2.4,50,7.1,10.45,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,13.6048061,-1.52077052,-45.03076741,-12.45785205,24.29950575,988.7947018,1016.972125,1060.423326,1076.868675,1005.941269,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,-165.4513541,84.96309176,34.60744091,85.58917659,-30.24077454
2001-01-13,800,800,600,500,-6,-0.8,-9.5,1.4,20.2,2.5,58,4.7,8.24,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,14.19367696,10.64176692,-89.19911286,-23.24613938,24.05035414,987.3858307,1015.563253,1059.417694,1077.335801,1006.735404,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,-176.2050204,119.540622,79.78141864,95.91033828,-30.7857578
2001-01-15,800,800,600,500,-11.2,-6.5,-15.4,0.1,13.4,2.9,55,8.1,11.82,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-28.40792836,14.23287579,-81.84364878,-21.74871242,17.46786919,985.9769596,1014.154382,1058.412062,1077.802927,1007.529539,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,-178.3872581,79.5943427,73.43158684,43.94578569,-24.99740772
2001-01-16,900,800,600,600,-9.9,-4.1,-14.8,0,6.5,2.4,54,8.3,11.97,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-14.63630584,7.089755839,-80.6786609,23.98680978,1.980622336,984.5680884,1012.745511,1057.40643,1078.270052,1008.323673,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-169.8352671,49.9337777,73.27223123,397.7431379,-10.30429573
2001-01-17,1000,800,600,700,-6.2,0.6,-13.4,0,0.5,1.6,53,8.1,11.29,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,-3.744553994,3.973795313,-93.97348561,25.38899864,1.731470721,983.1592173,1011.33664,1056.400797,1078.737178,1009.117808,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-165.3104354,-74.42297096,37.57268822,245.8738234,-10.84927899
2001-01-18,1200,800,600,800,-0.8,5.6,-6.5,0.1,2.5,1.3,68,4.8,7.69,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,23.54309263,-20.28720934,-129.6331126,71.00614456,3.720414344,981.7503462,1009.927769,1055.395165,1079.204304,1009.911943,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-139.6405596,-58.59052863,174.2379474,-50.2104482,-13.63235748
2001-01-19,1200,800,600,1000,0.1,5,-5.4,0.5,4.6,1,76,1.5,5.51,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,30.27443282,-65.84668064,-138.0563748,46.7476128,5.85221511,980.341475,1008.518898,1054.389533,1079.671429,1010.706078,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-92.67221716,-85.67912244,183.6668419,-26.41904207,-16.55829312
2001-01-20,1400,800,630,1100,2.1,6.2,-0.7,8.3,47,1.8,82,1.4,5.22,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,57.04305799,-41.57814766,-130.1053772,46.96490289,15.26973016,978.9326039,1007.110027,1053.383901,1080.138555,1011.500213,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-115.531879,-99.4121021,176.7214766,172.8965422,-26.76994304
2001-01-22,1400,800,650,1300,-0.6,4.7,-4.2,0,7.1,1.2,68,1.4,6.37,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,33.92850491,-43.17722346,-129.1317875,50.99481786,12.21765124,977.5237327,1005.701156,1052.378268,1080.605681,1012.294348,388.5477624,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-112.5239321,-54.90581624,176.7535192,518.3995016,-24.51199899
2001-01-26,1400,800,600,1100,3,5.2,0.7,0.3,25.5,3.7,59,0.3,3.92,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,54.90934268,-33.20193986,-136.0683287,41.95164369,21.78828594,976.1148616,1004.292284,1051.372636,1081.072806,1013.088483,368.9757957,388.5477624,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-121.0903445,-44.98412158,184.6956927,426.9755501,-34.87676856
2001-01-27,1300,800,600,1100,1.5,4.8,-0.5,2.7,12.3,2.3,76,1.5,5.08,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,58.32257536,-10.74151755,-122.0912547,41.6636875,-0.168144611,974.7059905,1002.883413,1050.367004,1081.539932,1013.882617,266.9714342,368.9757957,388.5477624,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-92.14189569,-44.25064729,171.7242509,226.7963807,-13.71447288
2001-01-29,1000,800,600,1100,-1.4,4.2,-7.5,0.5,3.5,2.2,61,6.3,10.54,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,27.9517225,-13.88476399,-132.5903044,70.51884741,-5.206631039,973.2971193,1001.474542,1049.361371,1082.007057,1014.676752,-1.248841819,266.9714342,368.9757957,388.5477624,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-87.58977812,-54.80865046,183.2289329,197.4740951,-9.470121321
2001-01-30,900,800,600,600,-0.6,5.4,-5.4,0,1,1.5,63,6.9,10.89,13768,395687,16773,877514,39457,140227,67.37,74.312,48.607,42.895,54.329,50.775,96,842,43,111,0.9,1.7,2,2,44.36923755,-2.677589384,-125.3794987,97.05141924,-8.100510529,972.391388,1000.065671,1048.355739,1082.474183,1015.470887,-116.7606256,-1.248841819,266.9714342,368.9757957,388.5477624,364.0243381,189.3840922,194.7065612,20.5853367,-69.93178259,-157.5690312,-201.5795077,-202.3995079,-197.6956987,-202.8490323,14.23572932,1.463348095,-33.83284266,-44.55760484,-57.80617654,-97.38808158,-100.707738,127.0237595,120.4743977,-57.3703767
